record_type,source_file,source_sr_no,state,constituency,mp_name,house,ida,work_id,work_category,work_type,work_description,recommended_date,sanction_date,completion_date,expenditure_date,consent_date,recommended_amount,sanction_amount,amount_disbursed,fund_disbursed_amount,consent_amount,allocated_amount,work_status,payment_status,vendor_name,calamity_type,calamity_name,image_marker
Works Recommended,mplads_synthetic_feed.csv,138,Rajasthan,Kota,Shri Kota Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP830/2025-2026/100002,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Kota village ward 4,2025-01-17,,,,,1627000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,139,Rajasthan,Kota,Shri Kota Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP830/2025-2026/100002,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Kota village ward 4,,2025-02-24,,,,,1627000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,140,Rajasthan,Kota,Shri Kota Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP830/2025-2026/100002,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Kota village ward 4,,,2025-08-08,,,,,162700.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,141,Rajasthan,Kota,Shri Kota Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP830/2025-2026/100002,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Kota village ward 4,,,,2025-03-06,,,,,54200.0,,,,Payment In-Progress,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,142,Rajasthan,Kota,Shri Kota Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP830/2025-2026/100002,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Kota village ward 4,,,,2025-03-15,,,,,54200.0,,,,Payment In-Progress,NATIONAL INFRA PROJECTS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,143,Rajasthan,Kota,Shri Kota Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP830/2025-2026/100002,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Kota village ward 4,,,,2025-06-04,,,,,54200.0,,,,Payment In-Progress,NATIONAL INFRA PROJECTS,,,
Works Recommended,mplads_synthetic_feed.csv,144,Maharashtra,Baramati,Supriya Sule,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP132/2025-2026/100003,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Baramati village ward 16,2024-03-13,,,,,4312000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,145,Maharashtra,Baramati,Supriya Sule,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP132/2025-2026/100003,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Baramati village ward 16,,2024-04-24,,,,,4312000.0,,,,,Physical Inspection,,,,,
Works Recommended,mplads_synthetic_feed.csv,146,Bihar,Sitting Rajya Sabha,Shri Bihar Nominee RS,Rajya Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP926/2025-2026/100004,Education & School Infrastructure,Computer Lab Setup in High School,Computer Lab Setup in High School at Sitting Rajya Sabha village ward 12,2024-04-06,,,,,2095000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,147,Bihar,Sitting Rajya Sabha,Shri Bihar Nominee RS,Rajya Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP926/2025-2026/100004,Education & School Infrastructure,Computer Lab Setup in High School,Computer Lab Setup in High School at Sitting Rajya Sabha village ward 12,,2024-04-22,,,,,2095000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,148,Bihar,Sitting Rajya Sabha,Shri Bihar Nominee RS,Rajya Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP926/2025-2026/100004,Education & School Infrastructure,Computer Lab Setup in High School,Computer Lab Setup in High School at Sitting Rajya Sabha village ward 12,,,2024-05-20,,,,,1688300.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,149,Bihar,Sitting Rajya Sabha,Shri Bihar Nominee RS,Rajya Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP926/2025-2026/100004,,Computer Lab Setup in High School,Computer Lab Setup in High School at Sitting Rajya Sabha village ward 12,,,,2024-05-09,,,,,562800.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,150,Bihar,Sitting Rajya Sabha,Shri Bihar Nominee RS,Rajya Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP926/2025-2026/100004,,Computer Lab Setup in High School,Computer Lab Setup in High School at Sitting Rajya Sabha village ward 12,,,,2024-06-22,,,,,562800.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,151,Bihar,Sitting Rajya Sabha,Shri Bihar Nominee RS,Rajya Sabha,BIHAR DISTRICT MAGISTRATE IDA,WS/MP926/2025-2026/100004,,Computer Lab Setup in High School,Computer Lab Setup in High School at Sitting Rajya Sabha village ward 12,,,,2024-08-03,,,,,562800.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Works Recommended,mplads_synthetic_feed.csv,152,Punjab,Patiala,Shri Patiala Representative,Lok Sabha,PUNJAB DISTRICT MAGISTRATE IDA,WS/MP296/2025-2026/100005,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Patiala village ward 9,2025-04-04,,,,,1032000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,153,Punjab,Patiala,Shri Patiala Representative,Lok Sabha,PUNJAB DISTRICT MAGISTRATE IDA,WS/MP296/2025-2026/100005,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Patiala village ward 9,,2025-04-22,,,,,1032000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,154,Punjab,Patiala,Shri Patiala Representative,Lok Sabha,PUNJAB DISTRICT MAGISTRATE IDA,WS/MP296/2025-2026/100005,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Patiala village ward 9,,,2025-08-28,,,,,987000.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,155,Punjab,Patiala,Shri Patiala Representative,Lok Sabha,PUNJAB DISTRICT MAGISTRATE IDA,WS/MP296/2025-2026/100005,,Construction of CC Road,Construction of CC Road at Patiala village ward 9,,,,2025-05-08,,,,,987000.0,,,,Payment Released,SRI BALAJI ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,156,Maharashtra,Mumbai South,Piyush Goyal,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP270/2025-2026/100006,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Mumbai South village ward 2,2025-05-07,,,,,2091000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,157,Maharashtra,Mumbai South,Piyush Goyal,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP270/2025-2026/100006,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Mumbai South village ward 2,,2025-05-30,,,,,2091000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,158,Maharashtra,Mumbai South,Piyush Goyal,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP270/2025-2026/100006,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Mumbai South village ward 2,,,2025-10-08,,,,,2341900.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,159,Maharashtra,Mumbai South,Piyush Goyal,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP270/2025-2026/100006,,Construction of CC Road,Construction of CC Road at Mumbai South village ward 2,,,,2025-08-02,,,,,1171000.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,160,Maharashtra,Mumbai South,Piyush Goyal,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP270/2025-2026/100006,,Construction of CC Road,Construction of CC Road at Mumbai South village ward 2,,,,2025-09-06,,,,,1171000.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Works Recommended,mplads_synthetic_feed.csv,161,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP403/2025-2026/100007,Drinking Water & Sanitation,Installation of Community RO Drinking Water Plant,Installation of Community RO Drinking Water Plant at Sitting Rajya Sabha village ward 2,2024-02-29,,,,,1167000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,162,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP403/2025-2026/100007,Drinking Water & Sanitation,Installation of Community RO Drinking Water Plant,Installation of Community RO Drinking Water Plant at Sitting Rajya Sabha village ward 2,,2024-04-16,,,,,1167000.0,,,,,Work in Progress,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,163,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP403/2025-2026/100007,,Installation of Community RO Drinking Water Plant,Installation of Community RO Drinking Water Plant at Sitting Rajya Sabha village ward 2,,,,2024-07-02,,,,,435700.0,,,,Payment In-Progress,MODERN WATER TECH,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,164,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP403/2025-2026/100007,,Installation of Community RO Drinking Water Plant,Installation of Community RO Drinking Water Plant at Sitting Rajya Sabha village ward 2,,,,2024-05-16,,,,,435700.0,,,,Payment In-Progress,MODERN WATER TECH,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,165,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP403/2025-2026/100007,,Installation of Community RO Drinking Water Plant,Installation of Community RO Drinking Water Plant at Sitting Rajya Sabha village ward 2,,,,2024-05-03,,,,,435700.0,,,,Payment In-Progress,MODERN WATER TECH,,,
Works Recommended,mplads_synthetic_feed.csv,166,Delhi,Sitting Rajya Sabha,Shri Delhi Nominee RS,Rajya Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP170/2025-2026/100008,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Sitting Rajya Sabha village ward 8,2024-08-28,,,,,3016000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,167,Delhi,Sitting Rajya Sabha,Shri Delhi Nominee RS,Rajya Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP170/2025-2026/100008,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Sitting Rajya Sabha village ward 8,,2024-10-02,,,,,3016000.0,,,,,Sanction,,,,,
Works Completed,mplads_synthetic_feed.csv,168,Delhi,Sitting Rajya Sabha,Shri Delhi Nominee RS,Rajya Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP170/2025-2026/100008,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Sitting Rajya Sabha village ward 8,,,2025-03-15,,,,,754000.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,169,Delhi,Sitting Rajya Sabha,Shri Delhi Nominee RS,Rajya Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP170/2025-2026/100008,,Construction of CC Road,Construction of CC Road at Sitting Rajya Sabha village ward 8,,,,2024-11-14,,,,,251300.0,,,,Payment In-Progress,JAI HO CONTRACTORS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,170,Delhi,Sitting Rajya Sabha,Shri Delhi Nominee RS,Rajya Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP170/2025-2026/100008,,Construction of CC Road,Construction of CC Road at Sitting Rajya Sabha village ward 8,,,,2024-11-07,,,,,251300.0,,,,Payment In-Progress,JAI HO CONTRACTORS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,171,Delhi,Sitting Rajya Sabha,Shri Delhi Nominee RS,Rajya Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP170/2025-2026/100008,,Construction of CC Road,Construction of CC Road at Sitting Rajya Sabha village ward 8,,,,2025-01-05,,,,,251300.0,,,,Payment In-Progress,JAI HO CONTRACTORS,,,
Works Recommended,mplads_synthetic_feed.csv,172,Telangana,Karimnagar,Shri Karimnagar Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP505/2025-2026/100009,Education & School Infrastructure,Computer Lab Setup in High School,Computer Lab Setup in High School at Karimnagar village ward 1,2024-11-03,,,,,741000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,173,Telangana,Karimnagar,Shri Karimnagar Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP505/2025-2026/100009,Education & School Infrastructure,Computer Lab Setup in High School,Computer Lab Setup in High School at Karimnagar village ward 1,,2024-12-12,,,,,741000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,174,Telangana,Karimnagar,Shri Karimnagar Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP505/2025-2026/100009,Education & School Infrastructure,Computer Lab Setup in High School,Computer Lab Setup in High School at Karimnagar village ward 1,,,2025-02-19,,,,,378200.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,175,Telangana,Karimnagar,Shri Karimnagar Representative,Lok Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP505/2025-2026/100009,,Computer Lab Setup in High School,Computer Lab Setup in High School at Karimnagar village ward 1,,,,2025-01-07,,,,,378200.0,,,,Payment In-Progress,M/S INFRASTRUCTURE BUILDERS,,,
Works Recommended,mplads_synthetic_feed.csv,176,Haryana,Faridabad,Shri Faridabad Representative,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP478/2025-2026/100010,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Faridabad village ward 20,2025-03-24,,,,,1496000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,177,Haryana,Faridabad,Shri Faridabad Representative,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP478/2025-2026/100010,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Faridabad village ward 20,,2025-05-07,,,,,1496000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,178,Haryana,Faridabad,Shri Faridabad Representative,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP478/2025-2026/100010,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Faridabad village ward 20,,,2025-10-10,,,,,666000.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,179,Haryana,Faridabad,Shri Faridabad Representative,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP478/2025-2026/100010,,Construction of CC Road,Construction of CC Road at Faridabad village ward 20,,,,2025-08-09,,,,,222000.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,180,Haryana,Faridabad,Shri Faridabad Representative,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP478/2025-2026/100010,,Construction of CC Road,Construction of CC Road at Faridabad village ward 20,,,,2025-05-30,,,,,222000.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,181,Haryana,Faridabad,Shri Faridabad Representative,Lok Sabha,HARYANA DISTRICT MAGISTRATE IDA,WS/MP478/2025-2026/100010,,Construction of CC Road,Construction of CC Road at Faridabad village ward 20,,,,2025-06-03,,,,,222000.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,182,Odisha,Cuttack,Shri Cuttack Representative,Lok Sabha,ODISHA DISTRICT MAGISTRATE IDA,WS/MP860/2025-2026/100011,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Cuttack village ward 11,2024-10-05,,,,,2811000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,183,Odisha,Cuttack,Shri Cuttack Representative,Lok Sabha,ODISHA DISTRICT MAGISTRATE IDA,WS/MP860/2025-2026/100011,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Cuttack village ward 11,,2024-11-02,,,,,2811000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,184,Odisha,Cuttack,Shri Cuttack Representative,Lok Sabha,ODISHA DISTRICT MAGISTRATE IDA,WS/MP860/2025-2026/100011,"Roads, Bridges and Culverts",Construction of CC Road,Construction of CC Road at Cuttack village ward 11,,,2025-01-20,,,,,593300.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,185,Odisha,Cuttack,Shri Cuttack Representative,Lok Sabha,ODISHA DISTRICT MAGISTRATE IDA,WS/MP860/2025-2026/100011,,Construction of CC Road,Construction of CC Road at Cuttack village ward 11,,,,2024-11-23,,,,,296600.0,,,,Payment In-Progress,NEW TECH SOLAR SOLUTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,186,Odisha,Cuttack,Shri Cuttack Representative,Lok Sabha,ODISHA DISTRICT MAGISTRATE IDA,WS/MP860/2025-2026/100011,,Construction of CC Road,Construction of CC Road at Cuttack village ward 11,,,,2025-02-01,,,,,296600.0,,,,Payment In-Progress,NEW TECH SOLAR SOLUTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,187,Delhi,Chandni Chowk,Shri ChandniChowk Representative,Lok Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP103/2025-2026/100012,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Chandni Chowk village ward 15,2024-05-13,,,,,1734000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,188,Delhi,Chandni Chowk,Shri ChandniChowk Representative,Lok Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP103/2025-2026/100012,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Chandni Chowk village ward 15,,2024-07-02,,,,,1734000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,189,Delhi,Chandni Chowk,Shri ChandniChowk Representative,Lok Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP103/2025-2026/100012,Public Health & Community Centers,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Chandni Chowk village ward 15,,,2024-08-24,,,,,941700.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,190,Delhi,Chandni Chowk,Shri ChandniChowk Representative,Lok Sabha,DELHI DISTRICT MAGISTRATE IDA,WS/MP103/2025-2026/100012,,Supply of Ambulance to Sub-District Hospital,Supply of Ambulance to Sub-District Hospital at Chandni Chowk village ward 15,,,,2024-10-26,,,,,941700.0,,,,Payment In-Progress,SRI BALAJI ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,191,Assam,Silchar,Shri Silchar Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP540/2025-2026/100013,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Silchar village ward 12,2024-11-11,,,,,724000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,192,Assam,Silchar,Shri Silchar Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP540/2025-2026/100013,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Silchar village ward 12,,2024-12-14,,,,,724000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,193,Assam,Silchar,Shri Silchar Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP540/2025-2026/100013,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Silchar village ward 12,,,2025-03-29,,,,,407600.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,194,Assam,Silchar,Shri Silchar Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP540/2025-2026/100013,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Silchar village ward 12,,,,2025-03-13,,,,,407600.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,195,Tamil Nadu,Salem,Shri Salem Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP919/2025-2026/100014,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Salem village ward 11,2025-02-26,,,,,4073000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,196,Tamil Nadu,Salem,Shri Salem Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP919/2025-2026/100014,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Salem village ward 11,,2025-03-09,,,,,4073000.0,,,,,Physical Inspection,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,197,Tamil Nadu,Salem,Shri Salem Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP919/2025-2026/100014,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Salem village ward 11,,,,2025-04-22,,,,,203700.0,,,,Payment In-Progress,HINDUSTAN ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,198,Tamil Nadu,Salem,Shri Salem Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP919/2025-2026/100014,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Salem village ward 11,,,,2025-04-08,,,,,203700.0,,,,Payment In-Progress,HINDUSTAN ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,199,Tamil Nadu,Salem,Shri Salem Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP919/2025-2026/100014,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Salem village ward 11,,,,2025-06-27,,,,,203700.0,,,,Payment In-Progress,HINDUSTAN ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,200,Maharashtra,Nashik,Shri Nashik Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP979/2025-2026/100015,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Nashik village ward 8,2024-07-23,,,,,2406000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,201,Maharashtra,Nashik,Shri Nashik Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP979/2025-2026/100015,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Nashik village ward 8,,2024-08-31,,,,,2406000.0,,,,,Vendor Identification,,,,,
Works Completed,mplads_synthetic_feed.csv,202,Maharashtra,Nashik,Shri Nashik Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP979/2025-2026/100015,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Nashik village ward 8,,,2024-10-02,,,,,601500.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,203,Maharashtra,Nashik,Shri Nashik Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP979/2025-2026/100015,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Nashik village ward 8,,,,2024-10-24,,,,,300800.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,204,Maharashtra,Nashik,Shri Nashik Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP979/2025-2026/100015,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Nashik village ward 8,,,,2024-12-01,,,,,300800.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
